step,t,wing_q,wing_qd,wing_qdd,airspeed,body_pitch_deg,F_wang_x_L,F_wang_y_L,F_wang_z_L,tau_wang_x_L,tau_wang_y_L,tau_wang_z_L,F_link_x_L,F_link_y_L,F_link_z_L,tau_link_x_L,tau_link_y_L,tau_link_z_L,F_world_x_L,F_world_y_L,F_world_z_L,tau_world_x_L,tau_world_y_L,tau_world_z_L,F_wang_x_R,F_wang_y_R,F_wang_z_R,tau_wang_x_R,tau_wang_y_R,tau_wang_z_R,F_link_x_R,F_link_y_R,F_link_z_R,tau_link_x_R,tau_link_y_R,tau_link_z_R,F_world_x_R,F_world_y_R,F_world_z_R,tau_world_x_R,tau_world_y_R,tau_world_z_R
1329,5.5375,0.23770886979687986,5.86258794168594,-37.537480120404204,5.0,15.0,0.0,0.01094488613307476,0.0,0.0003935897839255631,0.0,0.0007299996796064079,0.0,0.0,0.01094488613307476,0.0007299996796064079,0.0003935897839255631,0.0,-0.0027952794916927814,-0.0017740949988365173,0.010432139039039612,0.0006886133924126625,0.000388384738471359,0.0002505620359443128,0.0,-0.01097274012863636,0.0,-0.0003945467760786414,0.0,-0.0007318572024814785,0.0,0.0,-0.01097274012863636,-0.0007318572024814785,-0.0003945467760786414,0.0,0.0028022152837365866,-0.0017827799310907722,-0.010458026081323624,-0.0007235109806060791,-0.0003893043613061309,-0.00012749915185850114
1330,5.541666666666667,0.26179938779915274,5.698218757764031,-41.34170224040028,5.0,15.0,0.0,0.010999233461916447,0.0,0.00039648046367801726,0.0,0.0007336308481171727,0.0,0.0,0.010999233461916447,0.0007336308481171727,0.00039648046367801726,0.0,-0.002818961162120104,-0.001534665352664888,0.010520522482693195,0.0006943154730834067,0.0003926023200619966,0.0002433112676953897,0.0,-0.0110275624319911,0.0,-0.00039745555841363966,0.0,-0.0007355276611633599,0.0,0.0,-0.0110275624319911,-0.0007355276611633599,-0.00039745555841363966,0.0,0.002826089272275567,-0.0015422389842569828,-0.010547124780714512,-0.0007248517358675599,-0.0003935494751203805,-0.00013667691382579505
1331,5.545833333333333,0.28517233187690744,5.51823115230551,-45.03260962817985,5.0,15.0,0.0,0.011022225022315979,0.0,-0.00012271681043785065,0.0,0.0007352159591391683,0.0,0.0,0.011022225022315979,0.0007352159591391683,-0.00012271681043785065,0.0,-0.0028332583606243134,-0.0012865177122876048,0.01057388074696064,0.0007138713845051825,-0.00012187802349217236,0.00017645211482886225,0.0,-0.011051063425838947,0.0,-0.0003992676502093673,0.0,-0.000737146707251668,0.0,0.0,-0.011051063425838947,-0.000737146707251668,-0.0003992676502093673,0.0,0.002840578556060791,-0.001292918692342937,-0.01060120202600956,-0.0007241191924549639,-0.00039652566192671657,-0.0001456666796002537
1332,5.55,0.3077636384150734,5.323118458826068,-48.60008576314692,5.0,15.0,0.0,0.01101548969745636,0.0,-0.00012363822315819561,0.0,0.0007347615901380777,0.0,0.0,0.01101548969745636,0.0007347615901380777,-0.00012363822315819561,0.0,-0.0028384565375745296,-0.0010327533818781376,0.010593281127512455,0.0007127253920771182,-0.00012309363228268921,0.0001789733360055834,0.0,-0.011044788174331188,0.0,-0.00040003928006626666,0.0,-0.0007367199286818504,0.0,0.0,-0.011044788174331188,-0.0007367199286818504,-0.00040003928006626666,0.0,0.0028459476307034492,-0.0010379153536632657,-0.010621236637234688,-0.0007213466451503336,-0.00039826901047490537,-0.00015436482499353588
1333,5.554166666666666,0.3295113862127322,5.113415467656414,-52.03435244118779,5.0,15.0,0.0,0.010978009551763535,0.0,-0.00012424895248841494,0.0,0.0007322640740312636,0.0,0.0,0.010978009551763535,0.0007322640740312636,-0.00012424895248841494,0.0,-0.0028342038858681917,-0.0007761649903841317,0.010577407665550709,0.0007095864857546985,-0.00012393802171573043,0.00018103834008798003,0.0,-0.011007546447217464,0.0,-0.00039972399827092886,0.0,-0.000734241446480155,0.0,0.0,-0.011007546447217464,-0.000734241446480155,-0.00039972399827092886,0.0,0.0028417964931577444,-0.0007800273597240448,-0.010605745017528534,-0.0007165540591813624,-0.0003987191303167492,-0.0001626749726710841
1334,5.558333333333334,0.3503559662048432,4.889696960119006,-55.325996576051764,5.0,15.0,0.0,0.010909776203334332,0.0,0.0003972911508753896,0.0,0.0007277249824255705,0.0,0.0,0.010909776203334332,0.0007277249824255705,0.0003972911508753896,0.0,-0.002820448949933052,-0.0005197140271775424,0.010526071302592754,0.0006980299949645996,0.0003968400997109711,0.0002066299202851951,0.0,-0.010940336622297764,0.0,0.00012484770559240133,0.0,-0.0007297242409549654,0.0,0.0,-0.010940336622297764,-0.0007297242409549654,0.00012484770559240133,0.0,0.002828335389494896,-0.0005222928593866527,-0.010555505752563477,-0.0007033169385977089,0.00012470535875763744,-0.00019462345517240465
1335,5.5625,0.37024024484653106,4.652576133092578,-58.465995999963596,5.0,15.0,0.0,0.010812106542289257,0.0,-0.00012454341049306095,0.0,0.0007211675401777029,0.0,0.0,0.010812106542289257,0.0007211675401777029,-0.00012454341049306095,0.0,-0.002797525841742754,-0.0002663774648681283,0.010440523736178875,0.0006973886047489941,-0.00012450559006538242,0.000183687821845524,0.0,-0.010841615498065948,0.0,-0.0003958742308896035,0.0,-0.00072317203739658,0.0,0.0,-0.010841615498065948,-0.00072317203739658,-0.0003958742308896035,0.0,0.002805158030241728,-0.00026757299201563,-0.010469007305800915,-0.0007010593544691801,-0.0003957536246161908,-0.00017773310537450016
1336,5.566666666666666,0.38910972071217326,4.40270291828201,-61.445744192760266,5.0,15.0,0.0,0.010683842934668064,0.0,0.00039131645462475717,0.0,0.0007126012351363897,0.0,0.0,0.010683842934668064,0.0007126012351363897,0.00039131645462475717,0.0,-0.0027651742566376925,-1.8987604562425986e-05,0.010319784283638,0.0006881399895064533,0.00039131587254814804,0.00018510631343815476,0.0,-0.010713910683989525,0.0,-0.00039236864540725946,0.0,-0.000714613008312881,0.0,0.0,-0.010713910683989525,-0.000714613008312881,-0.00039236864540725946,0.0,0.0027729563880711794,-1.885832716652658e-05,-0.010348827578127384,-0.0006904419278725982,-0.00039236803422681987,-0.0001842881174525246
1337,5.570833333333333,0.4069126738800287,4.140762200800562,-64.25707387176593,5.0,15.0,0.0,0.01052546314895153,0.0,0.0003867157211061567,0.0,0.0007020540069788694,0.0,0.0,0.01052546314895153,0.0007020540069788694,0.0003867157211061567,0.0,-0.0027235939633101225,0.00021964784536976367,0.010164603590965271,0.000680220837239176,0.0003866314946208149,0.00017390964785590768,0.0,-0.01055549643933773,0.0,0.0001238826080225408,0.0,-0.0007040639175102115,0.0,0.0,-0.01055549643933773,-0.0007040639175102115,0.0001238826080225408,0.0,0.002731360262259841,0.00022109899146016687,-0.010193591006100178,-0.0006807451718486845,0.00012385543959680945,-0.00017971843772102147
1338,5.575,0.4236003076929369,3.8674719419474983,-66.89227937774426,5.0,15.0,0.0,0.010338063351809978,0.0,0.0003810785128735006,0.0,0.0006895530968904495,0.0,0.0,0.010338063351809978,0.0006895530968904495,0.0003810785128735006,0.0,-0.0026731835678219795,0.0004468577681109309,0.009976470842957497,0.0006703204708173871,0.0003807223401963711,0.00016255858645308763,0.0,-0.010368261486291885,0.0,-0.00038214243249967694,0.0,-0.0006915639387443662,0.0,0.0,-0.010368261486291885,-0.0006915639387443662,-0.00038214243249967694,0.0,0.0026809754781425,0.0004496045003179461,-0.01000555232167244,-0.0006637106416746974,-0.00038178294198587537,-0.0001949960715137422
1339,5.579166666666667,0.43912688250655474,3.5835812113262318,-69.34413779557347,5.0,15.0,0.0,0.010122161358594894,0.0,0.00037441778113134205,0.0,0.0006751421606168151,0.0,0.0,0.010122161358594894,0.0006751421606168151,0.00037441778113134205,0.0,-0.0026142271235585213,0.0006601761560887098,0.009756440296769142,0.0006584576331079006,0.00037362059811130166,0.00015115168935153633,0.0,-0.010152257047593594,0.0,0.00012167559179943055,0.0,-0.0006771397893317044,0.0,0.0,-0.010152257047593594,-0.0006771397893317044,0.00012167559179943055,0.0,0.0026219654828310013,0.0006641749059781432,-0.009785320609807968,-0.0006561271147802472,0.00012141493789386004,-0.00016756750119384378
1340,5.583333333333333,0.4534498410585534,3.289868133696475,-71.6059287517563,5.0,15.0,0.0,0.009878294542431831,0.0,0.00036674647708423436,0.0,0.0006588605465367436,0.0,0.0,0.009878294542431831,0.0006588605465367436,0.00036674647708423436,0.0,-0.0025470415130257607,0.0008573092054575682,0.009505698457360268,0.0006446483894251287,0.0003653627063613385,0.00013978112838231027,0.0,-0.009907967410981655,0.0,0.00012010013597318903,0.0,-0.0006608396070078015,0.0,0.0,-0.009907967410981655,-0.0006608396070078015,0.00012010013597318903,0.0,0.0025546331889927387,0.0008624738547950983,-0.009534033946692944,-0.0006410279311239719,0.00011964425357291475,-0.00016093935118988156
1341,5.5875,0.46652992511512625,2.9871377561881047,-73.67145283449823,5.0,15.0,0.0,0.009607009589672089,0.0,0.000358077697455883,0.0,0.000640751444734633,0.0,0.0,0.009607009589672089,0.000640751444734633,0.000358077697455883,0.0,-0.0024719692301005125,0.0010361730819568038,0.009225526824593544,0.0006289142183959484,0.0003559888864401728,0.0001285336329601705,0.0,-0.009636583738029003,0.0,0.0001182166815851815,0.0,-0.0006427116459235549,0.0,0.0,-0.009636583738029003,-0.0006427116459235549,0.0001182166815851815,0.0,0.0024794917553663254,0.0010424614883959293,-0.009253601543605328,-0.000624121748842299,0.00011752294813049957,-0.00015399318363051862
1342,5.591666666666667,0.4783312830750527,2.6762198417235057,-75.53504858586015,5.0,15.0,0.0,0.00930947344750166,0.0,-0.00011570954666240141,0.0,0.0006208735867403448,0.0,0.0,0.00930947344750166,0.0006208735867403448,-0.00011570954666240141,0.0,-0.0023895332124084234,0.001194992451928556,0.008917870931327343,0.0005958736874163151,-0.0001147522998508066,0.0001750404480844736,0.0,-0.009338310919702053,0.0,0.00011601980804698542,0.0,-0.0006228050333447754,0.0,0.0,-0.009338310919702053,-0.0006228050333447754,0.00011601980804698542,0.0,0.002396815689280629,0.0012022581649944186,-0.008945048786699772,-0.0006054494297131896,0.00011505426664371043,-0.00014676564023829997
1343,5.595833333333333,0.4888215682364705,2.3579665946945054,-77.19160801942515,5.0,15.0,0.0,0.008985546417534351,0.0,-0.00011320068733766675,0.0,0.0005992774968035519,0.0,0.0,0.008985546417534351,0.0005992774968035519,-0.00011320068733766675,0.0,-0.0022999299690127373,0.0013320903526619077,0.00858346652239561,0.0005745142116211355,-0.00011194983380846679,0.0001713141828076914,0.0,-0.009014040231704712,0.0,-0.00033886279561556876,0.0,-0.0006011775112710893,0.0,0.0,-0.009014040231704712,-0.0006011775112710893,-0.00033886279561556876,0.0,0.0023070694878697395,0.0013402822660282254,-0.00861010979861021,-0.0005676524015143514,-0.000335096032358706,-0.00020426414266694337
1344,5.6,0.4979720274569255,2.0332503251296083,-78.63659062093221,5.0,15.0,0.0,0.008637272752821445,0.0,0.00032632407965138555,0.0,0.0005760274361819029,0.0,0.0,0.008637272752821445,0.0005760274361819029,0.00032632407965138555,0.0,-0.0022039227187633514,0.0014463459374383092,0.008225161582231522,0.0005705427611246705,0.00032171636121347547,9.630437853047624e-05,0.0,-0.008665296249091625,0.0,-0.0003273352049291134,0.0,-0.0005778928752988577,0.0,0.0,-0.008665296249091625,-0.0005778928752988577,-0.0003273352049291134,0.0,0.0022108829580247402,0.0014553498476743698,-0.008251139894127846,-0.000543972768355161,-0.00032268548966385424,-0.0002026726579060778
1345,5.604166666666667,0.5057575799637318,1.702961057753026,-79.86603579350962,5.0,15.0,0.0,0.008265187032520771,0.0,-0.00010728133929660544,0.0,0.000551191798876971,0.0,0.0,0.008265187032520771,0.000551191798876971,-0.00010728133929660544,0.0,-0.0021018858533352613,0.0015367063460871577,0.007844356819987297,0.0005272479611448944,-0.00010541077062953264,0.00016192540351767093,0.0,-0.008292748592793941,0.0,-0.00031491031404584646,0.0,-0.0005530202761292458,0.0,0.0,-0.008292748592793941,-0.0005530202761292458,-0.00031491031404584646,0.0,0.002108669839799404,0.0015464244643226266,-0.007869673892855644,-0.0005189777002669871,-0.00030938643612898886,-0.000199855217942968
1346,5.608333333333333,0.5121568860986341,1.3680040924886054,-80.87657371339681,5.0,15.0,0.0,0.007869773544371128,0.0,0.00030060915742069483,0.0,0.0005248383968137205,0.0,0.0,0.007869773544371128,0.0005248383968137205,0.00030060915742069483,0.0,-0.0019941756036132574,0.0016023860080167651,0.007442376110702753,0.0005227967048995197,0.00029431184520944953,7.671574712730944e-05,0.0,-0.00789650995284319,0.0,-0.000301583408145234,0.0,-0.0005266162916086614,0.0,0.0,-0.00789650995284319,-0.0005266162916086614,-0.000301583408145234,0.0,0.002000691369175911,0.001612637541256845,-0.007466692943125963,-0.0004927316913381219,-0.00029522745171561837,-0.00019578934006858617
1347,5.6125,0.5171524058083289,1.0292975230954728,-81.66543456639732,5.0,15.0,0.0,0.007453362923115492,0.0,-0.00010016206942964345,0.0,0.0004970431327819824,0.0,0.0,0.007453362923115492,0.0004970431327819824,-0.00010016206942964345,0.0,-0.0018816017545759678,0.0016432504635304213,0.007022244855761528,0.0004743914178106934,-9.76974333752878e-05,0.00014997442485764623,0.0,-0.0074800592847168446,0.0,0.00010047310934169218,0.0,-0.0004987778374925256,0.0,0.0,-0.0074800592847168446,-0.0004987778374925256,0.00010047310934169218,0.0,0.0018880517454817891,0.001654085237532854,-0.007046314887702465,-0.00048753287410363555,9.798577957553789e-05,-0.00010763220052467659
1348,5.616666666666666,0.5207304467205273,0.6877697207370368,-82.2304561397463,5.0,15.0,0.0,0.007016584277153015,0.0,0.00027158597367815673,0.0,0.0004678910772781819,0.0,0.0,0.007016584277153015,0.0004678910772781819,0.00027158597367815673,0.0,-0.0017645248444750905,0.0016591149615123868,0.006585305090993643,0.00046856896369718015,0.0002638843725435436,5.906895603402518e-05,0.0,-0.007041708566248417,0.0,-0.0002725115045905113,0.0,-0.00046956338337622583,0.0,0.0,-0.007041708566248417,-0.00046956338337622583,-0.0002725115045905113,0.0,0.001770526054315269,0.001670076628215611,-0.006607703398913145,-0.00043683566036634147,-0.00026473632897250354,-0.0001839608739828691
1349,5.620833333333334,0.5228812016737938,0.3443567893803473,-82.57008974858509,5.0,15.0,0.0,0.006560489535331726,0.0,-9.189645061269403e-05,0.0,0.00043745030416175723,0.0,0.0,0.006560489535331726,0.00043745030416175723,-9.189645061269403e-05,0.0,-0.001643385854549706,0.0016501668142154813,0.006133209448307753,0.0004165620484855026,-8.894190978026018e-05,0.00013554749602917582,0.0,-0.006584582384675741,0.0,9.218687773682177e-05,0.0,-0.00043906125938519835,0.0,0.0,-0.006584582384675741,-0.00043906125938519835,9.218687773682177e-05,0.0,0.0016490834532305598,0.0016612493200227618,-0.006154470145702362,-0.00043012030073441565,8.920470281736925e-05,-9.117162699112669e-05
1350,5.625,0.5235987755982988,6.442209637933804e-15,-82.68340448079951,5.0,15.0,0.0,0.006086163222789764,0.0,0.00023949550813995302,0.0,0.00040580955101177096,0.0,0.0,0.006086163222789764,0.00040580955101177096,0.00023949550813995302,0.0,-0.0015186105156317353,0.0016168501460924745,0.0056675393134355545,0.0004084491520188749,0.00023088966554496437,4.357468424132094e-05,0.0,-0.006109409034252167,0.0,8.762713696341962e-05,0.0,-0.00040736061055213213,0.0,0.0,-0.006109409034252167,-0.00040736061055213213,8.762713696341962e-05,0.0,0.0015240575885400176,0.0016279761912301183,-0.005687866359949112,-0.0003995235892944038,8.445882849628106e-05,-8.28781703603454e-05
1351,5.629166666666666,0.5228812016737939,-0.3443567893803345,-82.57008974858509,5.0,15.0,0.0,0.005595414899289608,0.0,-8.251950930571184e-05,0.0,0.000373064394807443,0.0,0.0,0.005595414899289608,0.000373064394807443,-8.251950930571184e-05,0.0,-0.0013907704269513488,0.0015600715996697545,0.00519043393433094,0.0003543978091329336,-7.924724195618182e-05,0.0001187795351142995,0.0,-0.005617962218821049,0.0,-0.00022325105965137482,0.0,-0.0003745585563592613,0.0,0.0,-0.005617962218821049,-0.0003745585563592613,-0.00022325105965137482,0.0,0.0013960127253085375,0.001571167609654367,-0.005209998227655888,-0.0003456361300777644,-0.00021434258087538183,-0.00015725161938462406
1352,5.633333333333333,0.5207304467205282,-0.6877697207369311,-82.23045613974644,5.0,15.0,0.0,0.005089051555842161,0.0,0.00020465831039473414,0.0,0.00033930345671251416,0.0,0.0,0.005089051555842161,0.00033930345671251416,0.00020465831039473414,0.0,-0.0012601552298292518,0.0014807189581915736,0.004702969919890165,0.00034315406810492277,0.00019580370280891657,3.029938852705527e-05,0.0,-0.005110214464366436,0.0,7.770312367938459e-05,0.0,-0.0003407169133424759,0.0,0.0,-0.005110214464366436,-0.0003407169133424759,7.770312367938459e-05,0.0,0.001265033264644444,0.0014914708444848657,-0.004721175413578749,-0.0003349769103806466,7.431999983964488e-05,-6.62781749269925e-05
1353,5.6375,0.5171524058083302,-1.0292975230953678,-81.66543456639754,5.0,15.0,0.0,0.004568939097225666,0.0,-7.20940442988649e-05,0.0,0.00030461428104899824,0.0,0.0,0.004568939097225666,0.00030461428104899824,-7.20940442988649e-05,0.0,-0.0011272812262177467,0.0013801964232698083,0.00420707743614912,0.00028859818121418357,-6.872594531159848e-05,9.987613157136366e-05,0.0,-0.0045892782509326935,0.0,-0.0001870919659268111,0.0,-0.00030596277792938054,0.0,0.0,-0.0045892782509326935,-0.00030596277792938054,-0.0001870919659268111,0.0,0.0011319448240101337,0.0013906563399359584,-0.004224482458084822,-0.0002808641584124416,-0.0001782955223461613,-0.00013395024870987982
1354,5.641666666666667,0.5121568860986343,-1.3680040924885928,-80.87657371339682,5.0,15.0,0.0,0.004036771133542061,0.0,0.0001674376253504306,0.0,0.0002690967230591923,0.0,0.0,0.004036771133542061,0.0002690967230591923,0.0001674376253504306,0.0,-0.0009925852064043283,0.0012600946938619018,0.0037043835036456585,0.00027345502167008817,0.00015907101624179631,1.916185465233866e-05,0.0,-0.004055905155837536,0.0,-0.00016817223513498902,0.0,-0.0002703693462535739,0.0,0.0,-0.004055905155837536,-0.0002703693462535739,-0.00016817223513498902,0.0,0.000996951712295413,0.0012700416846200824,-0.003720678389072418,-0.00024752726312726736,-0.0001597146620042622,-0.00012084273475920781
1355,5.645833333333333,0.5057575799637322,-1.7029610577530137,-79.86603579350965,5.0,15.0,0.0,0.003492840565741062,0.0,-6.070151721360162e-05,0.0,0.0002328434493392706,0.0,0.0,0.003492840565741062,0.0002328434493392706,-6.070151721360162e-05,0.0,-0.0008561228169128299,0.0011217554565519094,0.0031950983684509993,0.00021986389765515924,-5.7485882280161604e-05,7.909478154033422e-05,0.0,-0.003511161543428898,0.0,-0.00014873163308948278,0.0,-0.00023404229432344437,0.0,0.0,-0.003511161543428898,-0.00023404229432344437,-0.00014873163308948278,0.0,0.0008602995076216757,0.001131209428422153,-0.003210686147212982,-0.00021366553846746683,-0.00014080126129556447,-0.00010685942834243178
1356,5.65,0.4979720274569258,-2.033250325129596,-78.63659062093225,5.0,15.0,0.0,0.0029405332170426846,0.0,-5.4678610467817634e-05,0.0,0.00019597083155531436,0.0,0.0,0.0029405332170426846,0.00019597083155531436,-5.4678610467817634e-05,0.0,-0.0007186751463450491,0.0009676702320575714,0.002682136371731758,0.0001846362283686176,-5.163313107914291e-05,6.810142804170027e-05,0.0,-0.0029570290353149176,0.0,-0.00012883743329439312,0.0,-0.00019707722822204232,0.0,0.0,-0.0029570290353149176,-0.00019707722822204232,-0.00012883743329439312,0.0,0.0007224258151836693,0.0009762085974216461,-0.002696133917197585,-0.00017935359210241586,-0.00012161414633737877,-9.209128620568663e-05
1357,5.654166666666667,0.4888215682364736,-2.357966594694406,-77.19160801942563,5.0,15.0,0.0,0.0023791466373950243,0.0,0.00010791375825647265,0.0,0.00015855382662266493,0.0,0.0,0.0023791466373950243,0.00015855382662266493,0.00010791375825647265,0.0,-0.0005799889913760126,0.0007991689490154386,0.0021645508240908384,0.00016253313515335321,0.00010164349805563688,6.023002242727671e-06,0.0,-0.0023923860862851143,0.0,4.8632053221808746e-05,0.0,-0.00015956402057781816,0.0,0.0,-0.0023923860862851143,-0.00015956402057781816,4.8632053221808746e-05,0.0,0.0005829763831570745,0.0008062110864557326,-0.002175700617954135,-0.00015836868260521442,4.5787470298819244e-05,-2.546804171288386e-05
1358,5.658333333333333,0.47833128307505307,-2.676219841723494,-75.53504858586022,5.0,15.0,0.0,0.0018091450911015272,0.0,8.719998004380614e-05,0.0,0.00012068746582372114,0.0,0.0,0.0018091450911015272,0.00012068746582372114,8.719998004380614e-05,0.0,-0.0004400694160722196,0.0006180503405630589,0.0016423637280240655,0.00012428528862074018,8.195368718588725e-05,2.4614812446088763e-06,0.0,-0.001826462335884571,0.0,4.222306233714335e-05,0.0,-0.00012164487998234108,0.0,0.0,-0.001826462335884571,-0.00012164487998234108,4.222306233714335e-05,0.0,0.0004440899065230042,0.0006260029622353613,-0.0016573681496083736,-0.00012124545173719525,3.966561416746117e-05,-1.7505519281257875e-05
1359,5.6625,0.46652992511512675,-2.987137756188093,-73.6714528344983,5.0,15.0,0.0,0.0012377663515508175,0.0,-3.537272641551681e-05,0.0,8.252829866250977e-05,0.0,0.0,0.0012377663515508175,8.252829866250977e-05,-3.537272641551681e-05,0.0,-0.00030054274247959256,0.0004285528266336769,0.0011216425336897373,7.65464355936274e-05,-3.318490053061396e-05,3.3189684472745284e-05,0.0,-0.0012500404845923185,0.0,3.556539741111919e-05,0.0,-8.335418533533812e-05,0.0,0.0,-0.0012500404845923185,-8.335418533533812e-05,3.556539741111919e-05,0.0,0.0003033862740267068,0.0004342320316936821,-0.0011322546051815152,-8.371154399355873e-05,3.33506177412346e-05,-9.640081771067344e-06
1360,5.666666666666667,0.4534498410585539,-3.2898681336964635,-71.60592875175638,5.0,15.0,0.0,0.0006620452040806413,0.0,4.5150009100325406e-05,0.0,4.412429188960232e-05,0.0,0.0,0.0006620452040806413,4.412429188960232e-05,4.5150009100325406e-05,0.0,-0.00016053002036642283,0.00023152671928983182,0.0005991071229800582,4.6707442379556596e-05,4.229907426633872e-05,-3.831399681075709e-06,0.0,-0.0006726238643750548,0.0,-4.5589215005747974e-05,0.0,-4.485392855713144e-05,0.0,0.0,-0.0006726238643750548,-4.485392855713144e-05,-4.5589215005747974e-05,0.0,0.00016301895084325224,0.00023601297289133072,-0.0006083959015086293,-3.918537186109461e-05,-4.269060445949435e-05,-2.706049599510152e-05
1361,5.670833333333333,0.4391268825065553,-3.5835812113262207,-69.34413779557356,5.0,15.0,0.0,8.539360715076327e-05,0.0,-2.168934042856563e-05,0.0,5.593454261543229e-06,0.0,0.0,8.539360715076327e-05,5.593454261543229e-06,-2.168934042856563e-05,0.0,-2.068637331831269e-05,3.0064682505326346e-05,7.720269786659628e-05,3.4264696751051815e-06,-2.0300636606407352e-05,8.823699317872524e-06,0.0,-9.242026135325432e-05,0.0,2.1822575945407152e-05,0.0,-6.2230974435806274e-06,0.0,0.0,-9.242026135325432e-05,-6.2230974435806274e-06,2.1822575945407152e-05,0.0,2.2377793357009068e-05,3.264892802690156e-05,-8.351518772542477e-05,-8.00632915343158e-06,2.04155203391565e-05,5.835836418555118e-06
1362,5.675,0.4236003076929418,-3.8674719419474117,-66.89227937774504,5.0,15.0,0.0,-0.0004975552437826991,0.0,2.1362347979447804e-06,0.0,-3.301409014966339e-05,0.0,0.0,-0.0004975552437826991,-3.301409014966339e-05,2.1362347979447804e-06,0.0,0.00012047182099195197,-0.000175786335603334,-0.0004496075271163136,-3.169382762280293e-05,1.9984693153674016e-06,-9.273680007026996e-06,0.0,0.0004887661198154092,0.0,1.4732575436937623e-05,0.0,3.241219019400887e-05,0.0,0.0,0.0004887661198154092,3.241219019400887e-05,1.4732575436937623e-05,0.0,-0.00011828552669612691,-0.0001732753007672727,0.0004414482391439378,2.9955983336549252e-05,1.3775695151707623e-05,1.3433843378152233e-05
1363,5.679166666666666,0.4069126738800341,-4.140762200800479,-64.25707387176678,5.0,15.0,0.0,-0.0010690269991755486,0.0,-7.489006748073734e-06,0.0,-7.145635026972741e-05,0.0,0.0,-0.0010690269991755486,-7.145635026972741e-05,-7.489006748073734e-06,0.0,0.00025883069611154497,-0.00037779114791192114,-0.0009659706265665591,-6.970652611926198e-05,-7.005765382928075e-06,-1.5937826901790686e-05,0.0,0.0010698847472667694,0.0,1.9220013200538233e-05,0.0,7.116063352441415e-05,0.0,0.0,0.0010698847472667694,7.116063352441415e-05,1.9220013200538233e-05,0.0,-0.0002589088398963213,-0.00037941616028547287,0.0009662623633630574,6.6971784690395e-05,1.7970820408663712e-05,2.5001500034704804e-05
1364,5.683333333333334,0.389109720712174,-4.402702918282,-61.44574419276037,5.0,15.0,0.0,-0.0016463503707200289,0.0,-3.191262294421904e-07,0.0,-0.00010976570047205314,0.0,0.0,-0.0016463503707200289,-0.00010976570047205314,-3.191262294421904e-07,0.0,0.0003987771342508495,-0.0005801141960546374,-0.0014882587129250169,-0.00010605464194668457,-2.986585059261415e-07,-2.8300803023739718e-05,0.0,0.0016376723069697618,0.0,4.758394425152801e-07,0.0,0.00010933092562481761,0.0,0.0,0.0016376723069697618,0.00010933092562481761,4.758394425152801e-07,0.0,-0.00039647475932724774,-0.0005791082512587309,0.0014796662144362926,0.00010556202323641628,4.450962478586007e-07,2.8459417080739513e-05
1365,5.6875,0.37024024484653184,-4.652576133092569,-58.46599599996372,5.0,15.0,0.0,-0.002217999193817377,0.0,-6.221682269824669e-05,0.0,-0.0001478124177083373,0.0,0.0,-0.002217999193817377,-0.0001478124177083373,-6.221682269824669e-05,0.0,0.0005377071211114526,-0.000776744622271508,-0.002006753347814083,-0.00014841508527752012,-5.8276924391975626e-05,-1.7210662917932495e-05,0.0,0.0022129053249955177,0.0,6.197766924742609e-05,0.0,0.00014748427201993763,0.0,0.0,0.0022129053249955177,0.00014748427201993763,6.197766924742609e-05,0.0,-0.0005362001247704029,-0.0007777676801197231,0.0020011288579553366,0.00013682097778655589,5.802345913252793e-05,5.921267802477814e-05
1366,5.691666666666666,0.3503559662048495,-4.889696960118935,-55.32599657605275,5.0,15.0,0.0,-0.002781340852379799,0.0,-8.32708174129948e-05,0.0,-0.00018542529141996056,0.0,0.0,-0.002781340852379799,-0.00018542529141996056,-8.32708174129948e-05,0.0,0.0006751579348929226,-0.0009648796985857189,-0.0025197274517267942,-0.00018658375483937562,-7.80995178502053e-05,-2.0088233213755302e-05,0.0,0.0027780882082879543,0.0,8.310048724524677e-05,0.0,0.00018520758021622896,0.0,0.0,0.0027780882082879543,0.00018520758021622896,8.310048724524677e-05,0.0,-0.0006740270182490349,-0.000967309926636517,0.0025155064649879932,0.00017140789714176208,7.790030940668657e-05,7.588423613924533e-05
1367,5.695833333333333,0.32951138621273873,-5.113415467656346,-52.03435244118883,5.0,15.0,0.0,-0.0033374037593603134,0.0,2.0606970792869106e-05,0.0,-0.00022253056522458792,0.0,0.0,-0.0033374037593603134,-0.00022253056522458792,2.0606970792869106e-05,0.0,0.0008115387754514813,-0.0011430637678131461,-0.003028708277270198,-0.00021312131138984114,1.936061198648531e-05,-6.44124811515212e-05,0.0,0.0033376032952219248,0.0,0.0001040006463881582,0.0,0.00022243363491725177,0.0,0.0,0.0033376032952219248,0.00022243363491725177,0.0001040006463881582,0.0,-0.0008111795759759843,-0.0011474450584501028,0.0030273674055933952,0.00020560043049044907,9.766133007360622e-05,9.210639109369367e-05
