step,t,wing_q,wing_qd,wing_qdd,wing_q_R,wing_qd_R,wing_qdd_R,airspeed,v_air_wx,v_air_wy,v_air_wz,body_pitch_deg,mod_enabled,mod_delta,mod_mode,mod_smooth,mod_f_eff_hz,mod_fd_hz,mod_fu_hz,omega_w_norm_L,omega_w_norm_R,omega_c_norm_L,omega_c_norm_R,joint_pos_L,joint_pos_R,joint_vel_L,joint_vel_R,eta_tip_L,eta_tip_R,tau_twist_x_L,tau_twist_x_R,tau_hinge_L,tau_hinge_R,power_in_L,power_in_R,power_in_T,F_wang_x_L,F_wang_y_L,F_wang_z_L,tau_wang_x_L,tau_wang_y_L,tau_wang_z_L,F_link_x_L,F_link_y_L,F_link_z_L,tau_link_x_L,tau_link_y_L,tau_link_z_L,F_world_x_L,F_world_y_L,F_world_z_L,tau_world_x_L,tau_world_y_L,tau_world_z_L,F_wang_x_R,F_wang_y_R,F_wang_z_R,tau_wang_x_R,tau_wang_y_R,tau_wang_z_R,F_link_x_R,F_link_y_R,F_link_z_R,tau_link_x_R,tau_link_y_R,tau_link_z_R,F_world_x_R,F_world_y_R,F_world_z_R,tau_world_x_R,tau_world_y_R,tau_world_z_R,p_base_wx,p_base_wy,p_base_wz,p_wing_L_wx,p_wing_L_wy,p_wing_L_wz,p_wing_R_wx,p_wing_R_wy,p_wing_R_wz,F_world_x_T,F_world_y_T,F_world_z_T,tau_world_x_T,tau_world_y_T,tau_world_z_T,tau_world_x_T_about_base,tau_world_y_T_about_base,tau_world_z_T_about_base,aoa_mean_deg_L,aoa_mean_deg_R,aoa_max_deg_L,aoa_max_deg_R,aoa_frac_pre_L,aoa_frac_pre_R,aoa_frac_mid_L,aoa_frac_mid_R,aoa_frac_post_L,aoa_frac_post_R,del_sep_ratio_L,del_sep_ratio_R
10,0.041666666666666664,0.48337377140990523,5.661086332958821,-386.42734003594734,0.48337377140990523,5.661086332958821,-386.42734003594734,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,5.661086082458496,5.661086559295654,5.661086559295654,5.661086559295654,0.48440122604370117,0.48540198802948,-2.567315101623535,-2.2456157207489014,0.0,0.0,0.0,0.0,nan,nan,-4.282253742218018,-4.282253742218018,-8.564507484436035,0.0,3.0795540809631348,0.4278901219367981,0.0,0.0,0.0,0.4278901219367981,0.0,3.0795540809631348,0.0,0.0,0.0,-0.07182764261960983,1.1900283098220825,2.871483325958252,0.0,0.0,0.0,0.0,3.0795540809631348,0.4278901219367981,0.0,0.0,0.0,0.4278901219367981,0.0,3.0795540809631348,-0.0,-0.0,-0.0,-0.07182763516902924,-1.1900286674499512,2.871483325958252,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-2.9802322387695312e-08,0.05600002408027649,0.6000000238418579,-2.9802322387695312e-08,-0.055999934673309326,0.6000000238418579,-0.14365527033805847,-3.5762786865234375e-07,5.742966651916504,0.0,0.0,0.0,2.682209014892578e-07,1.7971626675716834e-07,6.51925802230835e-09,22.638904571533203,22.638904571533203,36.696380615234375,36.696380615234375,0.1915258765220642,0.1915258765220642,0.7853895425796509,0.7853895425796509,0.023084618151187897,0.023084618151187897,0.0,0.0
11,0.04583333333333333,0.5035565797125483,4.015454265805175,-402.5622430616061,0.5035565797125483,4.015454265805175,-402.5622430616061,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,4.015452861785889,4.015452861785889,4.015454292297363,4.015454292297363,0.4987192749977112,0.499636173248291,-3.6214709281921387,-3.3333282470703125,0.0,0.0,0.0,0.0,nan,nan,-5.309113502502441,-5.309113502502441,-10.618227005004883,0.0,4.427642822265625,0.18487109243869781,0.0,0.0,0.0,0.18487109243869781,0.0,4.427642822265625,0.0,0.0,0.0,-0.520922064781189,1.7930363416671753,4.018937587738037,0.0,0.0,0.0,0.0,4.427642822265625,0.18487109243869781,0.0,0.0,0.0,0.18487109243869781,0.0,4.427642822265625,-0.0,-0.0,-0.0,-0.5209218263626099,-1.793036937713623,4.018937587738037,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.4156103134155273e-07,0.05600002408027649,0.6000000238418579,-1.6391277313232422e-07,-0.055999934673309326,0.6000000238418579,-1.0418438911437988,-5.960464477539062e-07,8.037875175476074,0.0,0.0,0.0,3.5762786865234375e-07,1.2897788792542997e-06,1.0058283805847168e-07,19.1621036529541,19.162099838256836,29.973011016845703,29.973011016845703,0.27872011065483093,0.27872011065483093,0.7212798595428467,0.7212798595428467,0.0,0.0,0.0,0.0
12,0.05,0.516758539799376,2.3141556104736223,-413.116391055059,0.516758539799376,2.3141556104736223,-413.116391055059,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,2.314155101776123,2.314155340194702,2.3141555786132812,2.3141555786132812,0.5061081051826477,0.5069285035133362,-4.62788724899292,-4.37734317779541,0.0,0.0,0.0,0.0,nan,nan,-4.336925029754639,-4.336925029754639,-8.673850059509277,0.0,5.743547439575195,0.04585285112261772,0.0,0.0,0.0,0.04585285112261772,0.0,5.743547439575195,0.0,0.0,0.0,-0.8613455891609192,2.3950538635253906,5.149003505706787,0.0,0.0,0.0,0.0,5.743547439575195,0.04585285112261772,0.0,0.0,0.0,0.04585285112261772,0.0,5.743547439575195,-0.0,-0.0,-0.0,-0.8613454699516296,-2.395055055618286,5.149003028869629,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.2665987014770508e-07,0.0559999942779541,0.6000000238418579,-5.21540641784668e-08,-0.05599990487098694,0.6000000238418579,-1.7226910591125488,-1.1920928955078125e-06,10.298006057739258,0.0,0.0,0.0,5.066394805908203e-07,1.0233939065074082e-06,-8.940696716308594e-08,15.351634979248047,15.35163402557373,21.994491577148438,21.994491577148438,0.47791728377342224,0.47791728377342224,0.5220827460289001,0.5220827460289001,0.0,0.0,0.0,0.0
13,0.05416666666666667,0.5227966317611462,0.5807756166880768,-417.9434709540646,0.5227966317611462,0.5807756166880768,-417.9434709540646,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,0.5807754397392273,0.5807755589485168,0.5807756185531616,0.5807756185531616,0.5064600110054016,0.5071725845336914,-5.573476791381836,-5.364070892333984,0.0,0.0,0.0,0.0,nan,nan,-1.398912787437439,-1.398912787437439,-2.797825574874878,0.0,7.017115592956543,0.024541422724723816,0.0,0.0,0.0,0.024541422724723816,0.0,7.017115592956543,0.0,0.0,0.0,-1.080251693725586,2.9645872116088867,6.267758369445801,0.0,0.0,0.0,0.0,7.017115592956543,0.024541422724723816,0.0,0.0,0.0,0.024541422724723816,0.0,7.017115592956543,-0.0,-0.0,-0.0,-1.0802515745162964,-2.9645884037017822,6.267757892608643,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.043081283569336e-07,0.05600002408027649,0.6000000238418579,7.450580596923828e-09,-0.055999964475631714,0.6000000834465027,-2.160503387451172,-1.1920928955078125e-06,12.535516738891602,0.0,0.0,0.0,5.662441253662109e-07,6.714677169838978e-07,-2.60770320892334e-07,11.336368560791016,11.336372375488281,13.03873348236084,13.038748741149902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.058333333333333334,0.5215871490091726,-1.1606557194706741,-416.976564534419,0.5215871490091726,-1.1606557194706741,-416.976564534419,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,1.1606554985046387,1.1606556177139282,1.1606557369232178,1.1606557369232178,0.49976253509521484,0.5003576874732971,-6.446326732635498,-6.28105354309082,0.0,0.0,0.0,0.0,nan,nan,3.394172430038452,3.394172430038452,6.788344860076904,0.0,8.241781234741211,0.13059289753437042,0.0,0.0,0.0,0.13059289753437042,0.0,8.241781234741211,0.0,0.0,0.0,-1.1692912578582764,3.472944736480713,7.383456707000732,0.0,0.0,0.0,0.0,8.241781234741211,0.13059289753437042,0.0,0.0,0.0,0.13059289753437042,0.0,8.241781234741211,-0.0,-0.0,-0.0,-1.1692911386489868,-3.4729461669921875,7.383456230163574,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600002408027649,0.6000000238418579,-1.4901161193847656e-08,-0.055999964475631714,0.6000000238418579,-2.3385825157165527,-1.430511474609375e-06,14.766912460327148,0.0,0.0,0.0,4.76837158203125e-07,9.095449513552012e-07,-1.862645149230957e-07,7.511726379394531,7.511727333068848,9.962334632873535,9.962334632873535,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0625,0.5131468587069702,-2.885996785469381,-410.22907610305884,0.5131468587069702,-2.885996785469381,-410.22907610305884,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,2.8859970569610596,2.885995864868164,2.8859968185424805,2.8859968185424805,0.4861050248146057,0.4865748882293701,-7.234902381896973,-7.116156101226807,0.0,0.0,0.0,0.0,nan,nan,9.856731414794922,9.856731414794922,19.713462829589844,0.0,9.40574836730957,0.36625850200653076,0.0,0.0,0.0,0.36625850200653076,0.0,9.40574836730957,0.0,0.0,0.0,-1.1262617111206055,3.891287326812744,8.49656867980957,0.0,0.0,0.0,0.0,9.40574836730957,0.36625850200653076,0.0,0.0,0.0,0.36625850200653076,0.0,9.40574836730957,-0.0,-0.0,-0.0,-1.126260757446289,-3.8912882804870605,8.496567726135254,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600005388259888,0.6000000238418579,-1.4901161193847656e-07,-0.055999934673309326,0.6000000238418579,-2.2525224685668945,-9.5367431640625e-07,16.99313735961914,0.0,0.0,0.0,1.0728836059570312e-06,2.160000349249458e-06,4.172325134277344e-07,6.089182376861572,6.089183330535889,9.906055450439453,9.906055450439453,1.0,1.0,0.0,0.0,0.0,0.0,0.002056337660178542,0.002056337660178542
16,0.06666666666666667,0.4975927693256244,-4.571329029575237,-397.79454667300035,0.4975927693256244,-4.571329029575237,-397.79454667300035,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,4.571328639984131,4.571329116821289,4.571328639984131,4.571329116821289,0.4657343029975891,0.46607211232185364,-7.91906213760376,-7.848399639129639,0.0,0.0,0.0,0.0,nan,nan,17.454803466796875,17.454803466796875,34.90960693359375,0.0,10.40788459777832,0.6759945154190063,0.0,0.0,0.0,0.6759945154190063,0.0,10.40788459777832,0.0,0.0,0.0,-0.9910889267921448,4.157989978790283,9.51366901397705,0.0,0.0,0.0,0.0,10.40788459777832,0.6759945154190063,0.0,0.0,0.0,0.6759945154190063,0.0,10.40788459777832,-0.0,-0.0,-0.0,-0.9910892248153687,-4.1579909324646,9.513668060302734,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-5.21540641784668e-08,0.05600002408027649,0.6000000238418579,1.4901161193847656e-08,-0.055999964475631714,0.6000000834465027,-1.9821782112121582,-9.5367431640625e-07,19.02733612060547,0.0,0.0,0.0,8.344650268554688e-07,4.134852815695922e-07,-2.384185791015625e-07,7.784398078918457,7.784397125244141,17.448986053466797,17.448986053466797,0.963154137134552,0.963154137134552,0.036845918744802475,0.036845918744802475,0.0,0.0,0.029628142714500427,0.029628142714500427
17,0.07083333333333333,0.4751405085452826,-6.193288545797699,-379.84535719622295,0.4751405085452826,-6.193288545797699,-379.84535719622295,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,6.193288326263428,6.193286895751953,6.193288326263428,6.193288326263428,0.4395390450954437,0.4397353529930115,-8.392129898071289,-8.368521690368652,0.0,0.0,0.0,0.0,nan,nan,22.755722045898438,22.755722045898438,45.511444091796875,0.0,10.337915420532227,0.6398351192474365,0.0,0.0,0.0,0.6398351192474365,0.0,10.337915420532227,0.0,0.0,0.0,-1.0312467813491821,3.9162302017211914,9.533181190490723,0.0,0.0,0.0,0.0,10.337915420532227,0.6398351192474365,0.0,0.0,0.0,0.6398351192474365,0.0,10.337915420532227,-0.0,-0.0,-0.0,-1.0312464237213135,-3.916231870651245,9.533181190490723,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.4901161193847656e-08,0.05600002408027649,0.6000000238418579,-8.940696716308594e-08,-0.05599990487098694,0.6000000834465027,-2.062493324279785,-1.6689300537109375e-06,19.066362380981445,0.0,0.0,0.0,1.3709068298339844e-06,1.0558553640294122e-06,4.3585896492004395e-07,10.42983627319336,10.429837226867676,25.432937622070312,25.432945251464844,0.7590312957763672,0.7590312957763672,0.24096885323524475,0.24096885323524475,0.0,0.0,0.2546203136444092,0.2546203136444092
18,0.075,0.4461013339900611,-7.72938996972865,-356.6303388316914,0.4461013339900611,-7.72938996972865,-356.6303388316914,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,7.729389667510986,7.7293877601623535,7.7293901443481445,7.729390621185303,0.40715715289115906,0.4072099030017853,-8.763814926147461,-8.787880897521973,0.0,0.0,0.0,0.0,nan,nan,28.501996994018555,28.501996994018555,57.00399398803711,0.0,10.268782615661621,0.4601600468158722,0.0,0.0,0.0,0.4601600468158722,0.0,10.268782615661621,0.0,0.0,0.0,-1.2159994840621948,3.6124682426452637,9.546258926391602,0.0,0.0,0.0,0.0,10.268782615661621,0.4601600468158722,0.0,0.0,0.0,0.4601600468158722,0.0,10.268782615661621,-0.0,-0.0,-0.0,-1.2159992456436157,-3.612470865249634,9.546257972717285,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-3.725290298461914e-08,0.05600005388259888,0.6000000238418579,-1.1920928955078125e-07,-0.055999934673309326,0.6000000238418579,-2.4319987297058105,-2.6226043701171875e-06,19.092517852783203,0.0,0.0,0.0,1.1920928955078125e-06,1.6385869230362005e-06,4.544854164123535e-07,13.194096565246582,13.194098472595215,32.18098831176758,32.18098831176758,0.61945641040802,0.61945641040802,0.38054367899894714,0.38054367899894714,0.0,0.0,0.46549156308174133,0.46549156308174133
19,0.07916666666666666,0.41087781823680586,-9.158338195084925,-328.4713233775778,0.41087781823680586,-9.158338195084925,-328.4713233775778,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,9.158337593078613,9.158336639404297,9.15833854675293,9.15833854675293,0.36871063709259033,0.3686221241950989,-9.081361770629883,-9.154111862182617,0.0,0.0,0.0,0.0,nan,nan,36.14803695678711,36.14803695678711,72.29607391357422,0.0,10.684471130371094,0.3630126416683197,0.0,0.0,0.0,0.3630126416683197,0.0,10.684471130371094,0.0,0.0,0.0,-1.4011485576629639,3.404158115386963,10.03684139251709,0.0,0.0,0.0,0.0,10.684471130371094,0.3630126416683197,0.0,0.0,0.0,0.3630126416683197,0.0,10.684471130371094,-0.0,-0.0,-0.0,-1.4011479616165161,-3.4041600227355957,10.03684139251709,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.4901161193847656e-08,0.05600002408027649,0.6000000238418579,-5.960464477539063e-08,-0.05599990487098694,0.6000000834465027,-2.8022966384887695,-1.9073486328125e-06,20.07368278503418,0.0,0.0,0.0,1.430511474609375e-06,8.31317947813659e-07,3.501772880554199e-07,15.7805757522583,15.780577659606934,37.68433380126953,37.68434143066406,0.5203555822372437,0.5203555822372437,0.4565598666667938,0.4565598666667938,0.023084618151187897,0.023084618151187897,0.5786726474761963,0.5786726474761963
20,0.08333333333333333,0.3699582679168017,-10.460323589600057,-295.758681689336,0.3699582679168017,-10.460323589600057,-295.758681689336,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,10.460319519042969,10.460323333740234,10.460323333740234,10.460323333740234,0.3249589204788208,0.3247320055961609,-9.304067611694336,-9.425105094909668,0.0,0.0,0.0,0.0,nan,nan,44.59580993652344,44.59580993652344,89.19161987304688,0.0,11.24415111541748,0.3008418083190918,0.0,0.0,0.0,0.3008418083190918,0.0,11.24415111541748,0.0,0.0,0.0,-1.5783964395523071,3.1434693336486816,10.684040069580078,0.0,0.0,0.0,0.0,11.24415111541748,0.3008418083190918,0.0,0.0,0.0,0.3008418083190918,0.0,11.24415111541748,-0.0,-0.0,-0.0,-1.578396201133728,-3.1434719562530518,10.684039115905762,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-9.685754776000977e-08,0.05600002408027649,0.6000000238418579,-5.960464477539063e-08,-0.055999964475631714,0.6000000238418579,-3.156792640686035,-2.6226043701171875e-06,21.368080139160156,0.0,0.0,0.0,7.152557373046875e-07,1.859807753135101e-06,-1.4901161193847656e-08,18.073135375976562,18.073135375976562,42.078208923339844,42.07821273803711,0.4637744426727295,0.4637744426727295,0.43333399295806885,0.43333399295806885,0.10289160162210464,0.10289160162210464,0.6496544480323792,0.6496544480323792
21,0.0875,0.32390995427890523,-11.61729661766176,-258.94591193492664,0.32390995427890523,-11.61729661766176,-258.94591193492664,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,11.617295265197754,11.61729621887207,11.61729621887207,11.61729621887207,0.2765776515007019,0.2762164771556854,-9.41774845123291,-9.585800170898438,0.0,0.0,0.0,0.0,nan,nan,53.22026824951172,53.22026824951172,106.44053649902344,0.0,11.83751106262207,0.2667160630226135,0.0,0.0,0.0,0.2667160630226135,0.0,11.83751106262207,0.0,0.0,0.0,-1.7352919578552246,2.7826642990112305,11.377317428588867,0.0,0.0,0.0,0.0,11.83751106262207,0.2667160630226135,0.0,0.0,0.0,0.2667160630226135,0.0,11.83751106262207,-0.0,-0.0,-0.0,-1.7352917194366455,-2.782667875289917,11.37731647491455,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-5.21540641784668e-08,0.05600005388259888,0.6000000238418579,3.725290298461914e-08,-0.055999964475631714,0.6000000834465027,-3.47058367729187,-3.5762786865234375e-06,22.754634857177734,0.0,0.0,0.0,1.2516975402832031e-06,2.729667585299467e-07,-8.195638656616211e-08,20.03129768371582,20.03129768371582,45.53146743774414,45.53146743774414,0.4213273823261261,0.4213273823261261,0.40385207533836365,0.40385207533836365,0.17482061684131622,0.17482061684131622,0.6925286650657654,0.6925286650657654
22,0.09166666666666666,0.2733712490593845,-12.613218062578042,-218.54335271067148,0.2733712490593845,-12.613218062578042,-218.54335271067148,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,12.613216400146484,12.613214492797852,12.613219261169434,12.613219261169434,0.22429491579532623,0.22380493581295013,-9.411660194396973,-9.624613761901855,0.0,0.0,0.0,0.0,nan,nan,61.36448669433594,61.36448669433594,122.72897338867188,0.0,12.371438980102539,0.24488821625709534,0.0,0.0,0.0,0.24488821625709534,0.0,12.371438980102539,0.0,0.0,0.0,-1.869749665260315,2.2970070838928223,12.014168739318848,0.0,0.0,0.0,0.0,12.371438980102539,0.24488821625709534,0.0,0.0,0.0,0.24488821625709534,0.0,12.371438980102539,-0.0,-0.0,-0.0,-1.8697500228881836,-2.297009229660034,12.014168739318848,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.1175870895385742e-07,0.05600002408027649,0.6000000238418579,-9.685754776000977e-08,-0.055999934673309326,0.6000000238418579,-3.739499568939209,-2.1457672119140625e-06,24.028337478637695,0.0,0.0,0.0,1.0728836059570312e-06,2.7292421691527124e-06,1.1920928955078125e-07,21.649145126342773,21.649145126342773,48.20001220703125,48.20001220703125,0.3929862082004547,0.3929862082004547,0.3795798718929291,0.3795798718929291,0.2274339199066162,0.2274339199066162,0.7212798595428467,0.7212798595428467
23,0.09583333333333333,0.21904277467958255,-13.434281379619,-175.11110817335904,0.21904277467958255,-13.434281379619,-175.11110817335904,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,13.434277534484863,13.434279441833496,13.434281349182129,13.434281349182129,0.16888602077960968,0.1682741791009903,-9.277788162231445,-9.532735824584961,0.0,0.0,0.0,0.0,nan,nan,68.37031555175781,68.37031555175781,136.74063110351562,0.0,12.76357650756836,0.2152111530303955,0.0,0.0,0.0,0.2152111530303955,0.0,12.76357650756836,0.0,0.0,0.0,-1.9850187301635742,1.6852809190750122,12.496989250183105,0.0,0.0,0.0,0.0,12.76357650756836,0.2152111530303955,0.0,0.0,0.0,0.2152111530303955,0.0,12.76357650756836,-0.0,-0.0,-0.0,-1.9850184917449951,-1.68528413772583,12.496988296508789,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-5.21540641784668e-08,0.05600005388259888,0.6000000834465027,-2.2351741790771484e-08,-0.055999964475631714,0.6000000238418579,-3.9700372219085693,-3.2186508178710938e-06,24.993976593017578,0.0,0.0,0.0,1.0728836059570312e-06,1.0494145499251317e-06,1.4156103134155273e-07,22.936229705810547,22.936229705810547,50.211246490478516,50.211246490478516,0.3787931799888611,0.3787931799888611,0.35283398628234863,0.35283398628234863,0.26837289333343506,0.26837289333343506,0.7501851320266724,0.7501851320266724
24,0.1,0.16167769145697253,-14.069104097335039,-129.25128326809798,0.16167769145697253,-14.069104097335039,-129.25128326809798,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.06910514831543,14.069101333618164,14.069103240966797,14.069103240966797,0.11110255867242813,0.11037754267454147,-9.020622253417969,-9.314146041870117,0.0,0.0,0.0,0.0,nan,nan,73.80892944335938,73.80892944335938,147.61785888671875,0.0,13.032630920410156,0.20432938635349274,0.0,0.0,0.0,0.20432938635349274,0.0,13.032630920410156,0.0,0.0,0.0,-2.0554890632629395,0.9773203730583191,12.833978652954102,0.0,0.0,0.0,0.0,13.032630920410156,0.20432938635349274,0.0,0.0,0.0,0.20432938635349274,0.0,13.032630920410156,-0.0,-0.0,-0.0,-2.0554888248443604,-0.9773229360580444,12.833978652954102,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-4.470348358154297e-08,0.05600002408027649,0.6000000238418579,-6.705522537231445e-08,-0.055999964475631714,0.6000000834465027,-4.110978126525879,-2.562999725341797e-06,25.667957305908203,0.0,0.0,0.0,7.748603820800781e-07,1.556825509396731e-06,1.6391277313232422e-07,23.908321380615234,23.908321380615234,51.66210174560547,51.662109375,0.35034558176994324,0.35034558176994324,0.3395560085773468,0.3395560085773468,0.31009846925735474,0.31009846925735474,0.7646980285644531,0.7646980285644531
25,0.10416666666666667,0.10207125647883826,-14.508885613738475,-81.59963669562929,0.10207125647883826,-14.508885613738475,-81.59963669562929,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.508882522583008,14.50888442993164,14.508885383605957,14.508885383605957,0.05179006978869438,0.05096189305186272,-8.636611938476562,-8.96459674835205,0.0,0.0,0.0,0.0,nan,nan,77.14790344238281,77.14790344238281,154.29580688476562,0.0,13.108903884887695,0.18946470320224762,0.0,0.0,0.0,0.18946470320224762,0.0,13.108903884887695,0.0,0.0,0.0,-2.089473009109497,0.2025761604309082,12.941109657287598,0.0,0.0,0.0,0.0,13.108903884887695,0.18946470320224762,0.0,0.0,0.0,0.18946470320224762,0.0,13.108903884887695,-0.0,-0.0,-0.0,-2.089472770690918,-0.20257903635501862,12.941109657287598,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.1175870895385742e-07,0.05600005388259888,0.6000000238418579,-2.9802322387695312e-08,-0.055999934673309326,0.6000000238418579,-4.178945541381836,-2.8759241104125977e-06,25.882219314575195,0.0,0.0,0.0,1.5497207641601562e-06,2.081041429846664e-06,2.4586915969848633e-07,24.582937240600586,24.58293914794922,52.6218147277832,52.62181854248047,0.35034558176994324,0.35034558176994324,0.3255317211151123,0.3255317211151123,0.32412275671958923,0.32412275671958923,0.7792512774467468,0.7792512774467468
26,0.10833333333333334,0.04104979888480854,-14.747529199806552,-32.81676733472449,0.04104979888480854,-14.747529199806552,-32.81676733472449,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.747528076171875,14.747527122497559,14.747529029846191,14.747529029846191,-0.008249170146882534,-0.009168981574475765,-8.13427734375,-8.492210388183594,0.0,0.0,0.0,0.0,nan,nan,78.17219543457031,78.17219543457031,156.34439086914062,0.0,13.020805358886719,0.19579389691352844,0.0,0.0,0.0,0.19579389691352844,0.0,13.020805358886719,0.0,0.0,0.0,-2.065866708755493,-0.5931211709976196,12.843679428100586,0.0,0.0,0.0,0.0,13.020805358886719,0.19579389691352844,0.0,0.0,0.0,0.19579389691352844,0.0,13.020805358886719,-0.0,-0.0,-0.0,-2.065866470336914,0.5931183695793152,12.843679428100586,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-3.725290298461914e-08,0.05600005388259888,0.6000000834465027,-7.450580596923828e-09,-0.0559999942779541,0.6000000834465027,-4.131732940673828,-2.8014183044433594e-06,25.687358856201172,0.0,0.0,0.0,7.748603820800781e-07,5.741572408624052e-07,1.4901161193847656e-07,24.98780632019043,24.987810134887695,53.135433197021484,53.135433197021484,0.3360842764377594,0.3360842764377594,0.3257282078266144,0.3257282078266144,0.3381875455379486,0.3381875455379486,0.7792512774467468,0.7792512774467468
27,0.1125,-0.020540735605144748,-14.781726518960749,16.421043696942107,-0.020540735605144748,-14.781726518960749,16.421043696942107,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.781723976135254,14.781723976135254,14.781726837158203,14.781726837158203,-0.06811980903148651,-0.0691189169883728,-7.5104827880859375,-7.893229961395264,0.0,0.0,0.0,0.0,nan,nan,76.59638977050781,76.59638977050781,153.19277954101562,0.0,12.67626953125,0.17500923573970795,0.0,0.0,0.0,0.17500923573970795,0.0,12.67626953125,0.0,0.0,0.0,-2.016228675842285,-1.355763554573059,12.442474365234375,0.0,0.0,0.0,0.0,12.67626953125,0.17500923573970795,0.0,0.0,0.0,0.17500923573970795,0.0,12.67626953125,-0.0,-0.0,-0.0,-2.016228675842285,1.3557610511779785,12.442474365234375,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-7.450580596923828e-08,0.05600002408027649,0.6000000238418579,2.9802322387695312e-08,-0.0559999942779541,0.6000000238418579,-4.03245735168457,-2.5033950805664062e-06,24.88494873046875,0.0,0.0,0.0,3.5762786865234375e-07,7.965750796756765e-07,2.0116567611694336e-07,25.117511749267578,25.117511749267578,53.226749420166016,53.22675704956055,0.3360842764377594,0.3360842764377594,0.3257282078266144,0.3257282078266144,0.3381875455379486,0.3381875455379486,0.7938439249992371,0.7938439249992371
