f_hz,pitch_deg,airspeed,mean_Fx,mean_Fz,mean_Pin,mean_sep_ratio,abs_Fx,Fz_target,abs_Fz_err,score,csv
3.6000000000000005,13.0,6.0,-0.3052962344637559,5.912275085245141,30.102169702844492,0.07604926527139484,0.3052962344637559,6.376500000000001,0.46422491475486005,0.769521149218616,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p600_pitch13p000_U6p000/windtunnel_v50.csv
3.6000000000000005,14.0,6.0,-0.48846420456727174,6.342076905149503,29.926452994004407,0.08093035587054703,0.48846420456727174,6.376500000000001,0.03442309485049755,0.5228872994177693,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p600_pitch14p000_U6p000/windtunnel_v50.csv
3.8000000000000007,10.0,7.0,0.052276434423499225,6.66198045640624,39.727395697463805,0.04394908091950179,0.052276434423499225,6.376500000000001,0.28548045640623876,0.337756890829738,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p800_pitch10p000_U7p000/windtunnel_v50.csv
3.8000000000000007,11.0,6.0,-0.033705105176798214,5.446355833172306,34.576705776948266,0.08025390536381928,0.033705105176798214,6.376500000000001,0.9301441668276951,0.9638492720044933,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p800_pitch11p000_U6p000/windtunnel_v50.csv
3.8000000000000007,11.0,7.0,-0.141708347988937,7.277513608149794,39.54915724084993,0.047904529325768094,0.141708347988937,6.376500000000001,0.9010136081497935,1.0427219561387304,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p800_pitch11p000_U7p000/windtunnel_v50.csv
3.8000000000000007,12.0,6.0,-0.20129407076884492,5.8952300503290065,34.4665863914318,0.08476182774362098,0.20129407076884492,6.376500000000001,0.48126994967099446,0.6825640204398393,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p800_pitch12p000_U6p000/windtunnel_v50.csv
3.8000000000000007,13.0,6.0,-0.3806551905107804,6.331479692660534,34.3531888679821,0.089631226847273,0.3806551905107804,6.376500000000001,0.045020307339466825,0.4256754978502472,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p800_pitch13p000_U6p000/windtunnel_v50.csv
4.000000000000001,10.0,7.0,0.10752751430912676,6.565538322751367,43.118357872913236,0.05023617465787861,0.10752751430912676,6.376500000000001,0.18903832275136612,0.2965658370604929,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f4p000_pitch10p000_U7p000/windtunnel_v50.csv
4.000000000000001,11.0,7.0,-0.0863549255907904,7.182634150061081,42.938944708081465,0.05404042061671051,0.0863549255907904,6.376500000000001,0.8061341500610801,0.8924890756518705,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f4p000_pitch11p000_U7p000/windtunnel_v50.csv
4.000000000000001,12.0,6.0,-0.1530453470654173,5.797235193730404,37.63302125562455,0.09240542165060105,0.1530453470654173,6.376500000000001,0.5792648062695971,0.7323101533350144,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f4p000_pitch12p000_U6p000/windtunnel_v50.csv
4.000000000000001,13.0,6.0,-0.3312285677500702,6.237674166115935,37.531774785672944,0.09678949365715078,0.3312285677500702,6.376500000000001,0.13882583388406555,0.47005440163413575,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f4p000_pitch13p000_U6p000/windtunnel_v50.csv
