modulation_profile,modulation_ff_amp,modulation_ff_shift_deg,amp,delta,f_eff_hz,f_down_hz,f_up_hz,mean_thrust_N,mean_lift_N,mean_pin_W,mean_eta,sep_ratio,peak_power_W,peak_normal_N,mean_Nc_N,mean_Na_N,mean_Fx_suction_N,mean_Fx_camber_N,mean_Fx_friction_N,mean_Fx_total_N,mean_k,mean_alpha_prime,mean_alpha_le,share_Na,share_Fx_suction,share_Fx_camber,share_Fx_friction,csv
phase_ff,0.000000,180.000000,0.000000,0.500000,4.000000,4.000000,4.000000,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p5000000000000001/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.520000,4.000000,3.846154,4.166667,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p5200000000000001/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.540000,4.000000,3.703704,4.347826,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p5400000000000001/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.560000,4.000000,3.571429,4.545455,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p5600000000000002/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.580000,4.000000,3.448276,4.761905,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p5800000000000002/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.600000,4.000000,3.333333,5.000000,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p6000000000000002/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.620000,4.000000,3.225806,5.263158,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p6200000000000002/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.640000,4.000000,3.125000,5.555556,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p6400000000000002/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.660000,4.000000,3.030303,5.882353,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p6600000000000003/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.680000,4.000000,2.941176,6.250000,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p6800000000000003/windtunnel_v50.csv
phase_ff,0.000000,180.000000,0.000000,0.700000,4.000000,2.857143,6.666667,-0.897350,7.745367,46.774703,-0.132373,0.338799,132.642578,25.521214,10.924744,0.001549,5.750874,0.090332,-0.129859,1.137872,0.498211,-0.112776,0.149023,0.000142,0.963124,0.015128,0.021748,outputs_DeLaurier/modulation_scan/amp_0p0/delta_0p7000000000000003/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.300000,4.000000,6.666667,2.857143,-0.868446,7.704893,46.440644,-0.129031,0.344905,126.001755,24.885384,10.936965,0.001943,5.739562,0.090438,-0.129859,1.155316,0.498077,-0.112261,0.149539,0.000178,0.963036,0.015175,0.021789,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p3/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.320000,4.000000,6.250000,2.941176,-0.868092,7.706312,46.453223,-0.128943,0.344764,126.084885,24.893524,10.937041,0.001936,5.740254,0.090439,-0.129859,1.156025,0.498077,-0.112261,0.149538,0.000177,0.963041,0.015173,0.021786,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p32/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.340000,4.000000,5.882353,3.030303,-0.867873,7.706634,46.463789,-0.128881,0.344750,126.168083,24.901669,10.937120,0.001929,5.740946,0.090440,-0.129859,1.156320,0.498077,-0.112261,0.149538,0.000176,0.963045,0.015171,0.021784,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p34/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.360000,4.000000,5.555556,3.125000,-0.867619,7.707250,46.474878,-0.128813,0.344702,126.251312,24.909809,10.937200,0.001922,5.741637,0.090440,-0.129859,1.156725,0.498077,-0.112261,0.149538,0.000176,0.963049,0.015170,0.021781,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p36000000000000004/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.380000,4.000000,5.263158,3.225806,-0.867427,7.707495,46.485405,-0.128755,0.344702,126.334564,24.917955,10.937283,0.001915,5.742328,0.090441,-0.129859,1.156974,0.498077,-0.112261,0.149538,0.000175,0.963053,0.015168,0.021779,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p38000000000000006/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.400000,4.000000,5.000000,3.333333,-0.867235,7.707740,46.495921,-0.128698,0.344702,126.417862,24.926100,10.937368,0.001909,5.743019,0.090442,-0.129859,1.157223,0.498077,-0.112261,0.149538,0.000175,0.963057,0.015166,0.021776,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p4000000000000001/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.420000,4.000000,4.761905,3.448276,-0.866648,7.709454,46.508543,-0.128576,0.344469,126.501175,24.934248,10.937456,0.001903,5.743710,0.090443,-0.129859,1.158233,0.498077,-0.112262,0.149538,0.000174,0.963061,0.015165,0.021774,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p4200000000000001/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.440000,4.000000,4.545455,3.571429,-0.866457,7.709702,46.519036,-0.128518,0.344469,126.584534,24.942394,10.937546,0.001896,5.744400,0.090443,-0.129859,1.158481,0.498077,-0.112261,0.149538,0.000173,0.963066,0.015163,0.021771,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p4400000000000001/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.460000,4.000000,4.347826,3.703704,-0.866240,7.710093,46.529790,-0.128457,0.344450,126.667923,24.950546,10.937638,0.001890,5.745090,0.090444,-0.129859,1.158792,0.498077,-0.112261,0.149538,0.000173,0.963070,0.015161,0.021769,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p46000000000000013/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.480000,4.000000,4.166667,3.846154,-0.866051,7.710343,46.540262,-0.128400,0.344450,126.751343,24.958694,10.937733,0.001884,5.745780,0.090445,-0.129859,1.159040,0.498076,-0.112261,0.149538,0.000172,0.963074,0.015160,0.021766,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p48000000000000015/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.500000,4.000000,4.000000,4.000000,-0.865861,7.710593,46.550723,-0.128343,0.344450,126.834793,24.966846,10.937830,0.001879,5.746470,0.090446,-0.129859,1.159288,0.498076,-0.112261,0.149538,0.000172,0.963078,0.015158,0.021764,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p5000000000000001/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.520000,4.000000,3.846154,4.166667,-0.865673,7.710845,46.561175,-0.128286,0.344450,126.918297,24.974998,10.937929,0.001873,5.747159,0.090447,-0.129859,1.159535,0.498075,-0.112261,0.149538,0.000171,0.963082,0.015157,0.021761,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p5200000000000001/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.540000,4.000000,3.703704,4.347826,-0.865418,7.711586,46.572488,-0.128217,0.344391,127.001831,24.983154,10.938031,0.001868,5.747849,0.090448,-0.129859,1.159973,0.498075,-0.112261,0.149539,0.000171,0.963086,0.015155,0.021759,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p5400000000000001/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.560000,4.000000,3.571429,4.545455,-0.865189,7.712253,46.583775,-0.128152,0.344347,127.085396,24.991306,10.938135,0.001862,5.748537,0.090448,-0.129859,1.160367,0.498074,-0.112261,0.149539,0.000170,0.963090,0.015153,0.021756,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p5600000000000002/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.580000,4.000000,3.448276,4.761905,-0.865002,7.712508,46.594193,-0.128096,0.344347,127.168976,24.999466,10.938241,0.001857,5.749226,0.090449,-0.129859,1.160613,0.498073,-0.112260,0.149539,0.000170,0.963095,0.015152,0.021754,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p5800000000000002/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.600000,4.000000,3.333333,5.000000,-0.864815,7.712763,46.604601,-0.128039,0.344347,127.252602,25.007622,10.938349,0.001852,5.749915,0.090450,-0.129859,1.160860,0.498073,-0.112260,0.149539,0.000169,0.963099,0.015150,0.021751,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p6000000000000002/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.620000,4.000000,3.225806,5.263158,-0.864629,7.713020,46.614997,-0.127983,0.344347,127.336258,25.015781,10.938460,0.001847,5.750603,0.090451,-0.129859,1.161107,0.498072,-0.112260,0.149540,0.000169,0.963103,0.015149,0.021749,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p6200000000000002/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.640000,4.000000,3.125000,5.555556,-0.864322,7.713398,46.625397,-0.127909,0.344301,127.419960,25.023941,10.938574,0.001843,5.751291,0.090452,-0.129859,1.161501,0.498071,-0.112259,0.149540,0.000168,0.963107,0.015147,0.021746,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p6400000000000002/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.660000,4.000000,3.030303,5.882353,-0.864069,7.714208,46.636894,-0.127840,0.344237,127.503693,25.032099,10.938689,0.001838,5.751979,0.090453,-0.129859,1.161955,0.498070,-0.112259,0.149541,0.000168,0.963111,0.015145,0.021744,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p6600000000000003/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.680000,4.000000,2.941176,6.250000,-0.863601,7.715760,46.649269,-0.127737,0.344051,127.587479,25.040264,10.938807,0.001834,5.752666,0.090454,-0.129859,1.162809,0.498069,-0.112258,0.149541,0.000168,0.963115,0.015144,0.021741,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p6800000000000003/windtunnel_v50.csv
phase_ff,0.020000,180.000000,0.020000,0.700000,4.000000,2.857143,6.666667,-0.863417,7.716022,46.659622,-0.127682,0.344051,127.671249,25.048426,10.938928,0.001829,5.753353,0.090455,-0.129859,1.163054,0.498068,-0.112258,0.149541,0.000167,0.963119,0.015142,0.021739,outputs_DeLaurier/modulation_scan/amp_0p02/delta_0p7000000000000003/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.300000,4.000000,6.666667,2.857143,-0.837916,7.683281,46.092058,-0.125436,0.348820,119.578979,24.350853,10.957618,0.002822,5.727294,0.090618,-0.129859,1.179212,0.497721,-0.111616,0.150183,0.000257,0.962931,0.015236,0.021833,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p3/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.320000,4.000000,6.250000,2.941176,-0.837416,7.684520,46.114654,-0.125300,0.348726,119.739601,24.366901,10.957685,0.002814,5.728679,0.090619,-0.129859,1.180016,0.497723,-0.111618,0.150182,0.000257,0.962940,0.015232,0.021828,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p32/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.340000,4.000000,5.882353,3.030303,-0.836983,7.685390,46.136697,-0.125175,0.348680,119.900375,24.382954,10.957762,0.002807,5.730062,0.090620,-0.129859,1.180659,0.497724,-0.111619,0.150180,0.000256,0.962948,0.015229,0.021823,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p34/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.360000,4.000000,5.555556,3.125000,-0.836433,7.686446,46.158635,-0.125034,0.348585,120.061295,24.399010,10.957848,0.002800,5.731445,0.090620,-0.129859,1.181464,0.497726,-0.111620,0.150179,0.000255,0.962957,0.015225,0.021818,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p36000000000000004/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.380000,4.000000,5.263158,3.225806,-0.836070,7.686973,46.179991,-0.124922,0.348587,120.222336,24.415075,10.957944,0.002794,5.732826,0.090621,-0.129859,1.181951,0.497727,-0.111622,0.150178,0.000255,0.962965,0.015222,0.021813,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p38000000000000006/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.400000,4.000000,5.000000,3.333333,-0.835430,7.688308,46.202093,-0.124766,0.348442,120.383499,24.431141,10.958049,0.002789,5.734206,0.090622,-0.129859,1.182915,0.497727,-0.111623,0.150177,0.000254,0.962974,0.015219,0.021808,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p4000000000000001/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.420000,4.000000,4.761905,3.448276,-0.835003,7.689196,46.223956,-0.124644,0.348396,120.544823,24.447216,10.958164,0.002784,5.735586,0.090623,-0.129859,1.183557,0.497728,-0.111624,0.150176,0.000254,0.962982,0.015215,0.021803,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p4200000000000001/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.440000,4.000000,4.545455,3.571429,-0.834622,7.689669,46.244930,-0.124530,0.348396,120.706276,24.463291,10.958288,0.002781,5.736964,0.090624,-0.129859,1.184047,0.497728,-0.111624,0.150175,0.000254,0.962990,0.015212,0.021798,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p4400000000000001/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.460000,4.000000,4.347826,3.703704,-0.834160,7.690396,46.266434,-0.124403,0.348353,120.867859,24.479374,10.958422,0.002777,5.738342,0.090625,-0.129859,1.184681,0.497728,-0.111625,0.150174,0.000253,0.962999,0.015209,0.021793,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p46000000000000013/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.480000,4.000000,4.166667,3.846154,-0.833683,7.691120,46.287529,-0.124276,0.348304,121.029556,24.495461,10.958565,0.002775,5.739718,0.090626,-0.129859,1.185329,0.497728,-0.111625,0.150174,0.000253,0.963007,0.015205,0.021788,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p48000000000000015/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.500000,4.000000,4.000000,4.000000,-0.832995,7.692920,46.310217,-0.124112,0.348107,121.191422,24.511555,10.958717,0.002773,5.741094,0.090628,-0.129859,1.186460,0.497728,-0.111626,0.150174,0.000253,0.963015,0.015202,0.021783,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p5000000000000001/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.520000,4.000000,3.846154,4.166667,-0.832370,7.694552,46.332908,-0.123958,0.347942,121.353394,24.527653,10.958879,0.002772,5.742468,0.090629,-0.129859,1.187487,0.497727,-0.111626,0.150173,0.000253,0.963024,0.015199,0.021778,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p5200000000000001/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.540000,4.000000,3.703704,4.347826,-0.831607,7.695710,46.354196,-0.123788,0.347773,121.515526,24.543755,10.959051,0.002771,5.743842,0.090631,-0.129859,1.188523,0.497726,-0.111626,0.150173,0.000253,0.963032,0.015195,0.021773,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p5400000000000001/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.560000,4.000000,3.571429,4.545455,-0.831226,7.696712,46.376095,-0.123673,0.347730,121.677773,24.559860,10.959232,0.002772,5.745214,0.090632,-0.129859,1.189150,0.497725,-0.111626,0.150174,0.000253,0.963040,0.015192,0.021768,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p5600000000000002/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.580000,4.000000,3.448276,4.761905,-0.830644,7.697610,46.397002,-0.123531,0.347635,121.840157,24.575972,10.959422,0.002772,5.746585,0.090634,-0.129859,1.189945,0.497723,-0.111626,0.150174,0.000253,0.963048,0.015189,0.021763,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p5800000000000002/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.600000,4.000000,3.333333,5.000000,-0.830266,7.698621,46.418734,-0.123416,0.347591,122.002693,24.592091,10.959622,0.002774,5.747956,0.090635,-0.129859,1.190572,0.497721,-0.111625,0.150174,0.000253,0.963057,0.015186,0.021758,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p6000000000000002/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.620000,4.000000,3.225806,5.263158,-0.829904,7.699134,46.439304,-0.123308,0.347591,122.165344,24.608210,10.959831,0.002776,5.749325,0.090637,-0.129859,1.191055,0.497719,-0.111625,0.150175,0.000253,0.963065,0.015183,0.021753,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p6200000000000002/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.640000,4.000000,3.125000,5.555556,-0.829387,7.700275,46.460676,-0.123175,0.347496,122.328110,24.624336,10.960050,0.002779,5.750693,0.090639,-0.129859,1.191849,0.497717,-0.111624,0.150175,0.000254,0.963073,0.015179,0.021748,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p6400000000000002/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.660000,4.000000,3.030303,5.882353,-0.828986,7.701216,46.481996,-0.123058,0.347450,122.491043,24.640465,10.960279,0.002783,5.752060,0.090641,-0.129859,1.192480,0.497715,-0.111623,0.150176,0.000254,0.963081,0.015176,0.021743,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p6600000000000003/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.680000,4.000000,2.941176,6.250000,-0.828562,7.702290,46.503534,-0.122938,0.347386,122.654099,24.656603,10.960517,0.002787,5.753427,0.090643,-0.129859,1.193168,0.497712,-0.111622,0.150177,0.000254,0.963089,0.015173,0.021738,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p6800000000000003/windtunnel_v50.csv
phase_ff,0.040000,180.000000,0.040000,0.700000,4.000000,2.857143,6.666667,-0.828031,7.703962,46.525704,-0.122801,0.347243,122.817291,24.672741,10.960764,0.002792,5.754792,0.090645,-0.129859,1.194113,0.497709,-0.111621,0.150178,0.000255,0.963097,0.015170,0.021733,outputs_DeLaurier/modulation_scan/amp_0p04/delta_0p7000000000000003/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.300000,4.000000,6.666667,2.857143,-0.811355,7.667585,45.718809,-0.122452,0.353376,113.475502,23.744566,10.986622,0.004575,5.714008,0.090871,-0.129859,1.200806,0.497133,-0.110843,0.150956,0.000416,0.962807,0.015312,0.021881,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p3/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.320000,4.000000,6.250000,2.941176,-0.810506,7.669116,45.752040,-0.122235,0.353226,113.624535,23.768330,10.986631,0.004569,5.716079,0.090871,-0.129859,1.202022,0.497137,-0.110847,0.150953,0.000416,0.962820,0.015306,0.021874,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p32/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.340000,4.000000,5.882353,3.030303,-0.809819,7.669958,45.783928,-0.122046,0.353179,113.857605,23.792118,10.986660,0.004566,5.718148,0.090872,-0.129859,1.202904,0.497141,-0.110850,0.150949,0.000415,0.962833,0.015301,0.021866,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p34/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.360000,4.000000,5.555556,3.125000,-0.808972,7.671007,45.815059,-0.121836,0.353065,114.090919,23.815987,10.986836,0.004521,5.720205,0.090873,-0.129859,1.203993,0.497145,-0.110851,0.150948,0.000411,0.962846,0.015296,0.021858,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p36000000000000004/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.380000,4.000000,5.263158,3.225806,-0.808204,7.671980,45.846802,-0.121636,0.352983,114.324493,23.839813,10.986891,0.004529,5.722271,0.090873,-0.129859,1.204987,0.497148,-0.110855,0.150945,0.000412,0.962858,0.015291,0.021851,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p38000000000000006/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.400000,4.000000,5.000000,3.333333,-0.807308,7.673256,45.878696,-0.121416,0.352838,114.549889,23.863667,10.986968,0.004538,5.724335,0.090874,-0.129859,1.206183,0.497150,-0.110857,0.150942,0.000413,0.962871,0.015286,0.021843,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p4000000000000001/windtunnel_v50.csv
phase_ff,0.060000,180.000000,0.060000,0.420000,4.000000,4.761905,3.448276,-0.806287,7.675777,45.912662,-0.121173,0.352557,114.782738,23.887545,10.987066,0.004548,5.726396,0.090875,-0.129859,1.207821,0.497152,-0.110860,0.150940,0.000414,0.962884,0.015280,0.021836,outputs_DeLaurier/modulation_scan/amp_0p06/delta_0p4200000000000001/windtunnel_v50.csv
